factor_name,factors,top_n,rebalance_days,industry_cap,weight_mode,total_return,annualized_return,max_drawdown,sharpe,final_value,avg_turnover,avg_holdings,avg_fee,avg_cash
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",15,60,2,equal,1.4928003985916463,0.14508493084419727,0.1831470277527979,0.8930665306659223,149302.38592,0.5612440148492535,14.724137931034482,114.53841655172413,0.14434096047740144
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",12,40,2,inverse_vol,1.3181726995769134,0.13281594043424128,0.15340088706000776,0.8926393245197408,138857.87975999995,0.5303418941768087,11.767441860465116,98.53768000000001,0.13612999254887223
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,40,1,inverse_vol,1.453552211752465,0.1423927299555332,0.1725573239116348,0.8915880008836371,146938.33524999997,0.7495526961789185,13.232558139534884,142.131738372093,0.2091676665100742
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",10,40,1,inverse_vol,1.6873701024547763,0.15792103548827563,0.18750581438446945,0.8909721085114264,160997.61333000002,0.5926459255811715,9.86046511627907,100.59038767441861,0.11646579866514606
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",12,40,2,equal,1.6826976354339602,0.15762220380226766,0.21105146401846098,0.8907749951096671,160699.30444,0.4842365375362395,11.744186046511627,86.92315255813952,0.17456108563075196
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",6,40,1,equal,1.9123914719554245,0.17181405696517715,0.22587697503157744,0.8905959011203064,174535.96562999996,0.6062488201586629,6.0,80.69847372093022,0.08784089439313943
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",10,20,1,inverse_vol,1.507459135591104,0.14608118228488465,0.18255908957828593,0.8903080452647092,150223.65399999998,0.4234437745828602,9.729411764705882,76.15701176470589,0.1202709513513256
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",10,60,2,equal,2.064882675837397,0.1807178792089592,0.18553000628650396,0.8899776915313996,183621.88123999993,0.6393111545772227,9.96551724137931,107.69375034482758,0.14020004784602702
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",6,20,2,equal,2.559795396371126,0.20722650962019484,0.21117331387689953,0.8899176684315212,213330.68305999995,0.5040002338170375,6.0,81.09784635294119,0.08320731848518269
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",15,60,2,equal,1.5202677455447002,0.14694764108655867,0.18591070522256148,0.8894984098655865,150951.91668,0.677565931954734,14.620689655172415,130.4856317241379,0.17795633124380011
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",8,30,2,inverse_vol,1.7336171374964322,0.16085518211983874,0.29666634853844087,0.8894961427860322,163794.45922,0.5659561337017657,7.842105263157895,85.30773298245613,0.1386649199680327
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",8,20,1,equal,2.5211293735867977,0.20527253887795682,0.3705676791663064,0.8894299159794299,210984.02643000006,0.6286015560490364,7.729411764705882,120.24674788235296,0.16435297331567425
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",10,20,2,inverse_vol,1.8195253471998614,0.16619519970345875,0.15855879143455143,0.8891704557960998,168920.83547999998,0.4911856070357409,9.623529411764705,85.76664141176471,0.1515700831008468
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",12,20,2,inverse_vol,1.3460630929004611,0.1348271673398469,0.16151848758638943,0.8891404749047838,140528.50632000004,0.3623125320087775,11.776470588235295,78.19404329411765,0.13055349449843753
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",15,40,2,equal,1.406455316287882,0.1391133071027646,0.16202188027905107,0.8891084461617166,144132.77684000004,0.4225927634560302,14.744186046511627,88.9121665116279,0.15712073532823428
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",15,30,1,inverse_vol,1.1991058484289905,0.1239909559343424,0.17177562225082932,0.8890743690889152,131709.63967999996,0.4377715086384493,13.56140350877193,88.91860210526315,0.19249665187529527
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",6,30,2,inverse_vol,1.8002209963903621,0.16500744339110263,0.2735298114367717,0.8890096813832397,167811.85064,0.6141005164220471,6.0,82.0026203508772,0.08420782095745194
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",12,30,1,equal,1.6363470707938172,0.15463355302359938,0.20515756222552484,0.8873271856109302,157922.77479999996,0.4437434413132947,11.824561403508772,81.30219649122809,0.1632076039684683
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",10,30,2,inverse_vol,1.707169711641726,0.15918244678017257,0.24913216295800056,0.8849534749948633,162189.48694000003,0.5468879781115191,9.56140350877193,88.14935192982456,0.15828724175949715
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",6,30,2,equal,2.1373991556657628,0.1848203141157294,0.28187667678762773,0.8830692104483338,188020.38179000007,0.8436218660374611,5.87719298245614,124.60733701754386,0.13509583865988464
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",15,40,2,equal,1.6738371416626778,0.15705430382813867,0.27859686073325485,0.882885608402924,160131.18387999997,0.7344735405368916,14.55813953488372,141.55386325581395,0.22093098601766215
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",8,60,1,inverse_vol,1.985788482545944,0.1761479731684843,0.20532930619729073,0.882883827818027,178904.53055000002,0.7505307295313198,7.9655172413793105,114.46446379310345,0.12151802270447543
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",10,30,2,equal,1.8395633811672596,0.16742079457480585,0.29211954032571674,0.8822853909330802,170122.63940000004,0.430057237025412,9.87719298245614,73.32211578947368,0.14378322438293747
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",10,60,2,equal,1.877838832463433,0.16974152105089835,0.25025691348238543,0.8821721413596614,172417.21135999996,0.9159746499530704,9.89655172413793,150.82029793103447,0.1650154653930076
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",6,40,1,inverse_vol,2.199871672843944,0.18829028345654697,0.22364907774636644,0.8818204399571883,191763.31076999998,0.6986402654637663,6.0,97.22533093023256,0.10435242647963819
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",10,40,2,inverse_vol,1.4471002809641247,0.14194665912163518,0.17101623820668865,0.8817636377094411,146603.85588000005,0.6107582400811132,9.953488372093023,103.63125860465117,0.10645346718477154
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",12,40,1,equal,1.6871056842453762,0.15790413620905475,0.2282127026292622,0.8813019913821992,160962.57991999996,0.6227093469585864,11.86046511627907,108.26558325581395,0.15887156391053595
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",8,30,1,inverse_vol,2.1065856338575126,0.18308708958370268,0.2717865618029387,0.881046084044344,186148.63828999997,0.801265880678446,7.666666666666667,120.19932824561404,0.17010979491572695
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",15,40,2,inverse_vol,1.1844566181501217,0.12287724124843069,0.14735276176859202,0.880852828675249,130836.32020000003,0.5567923230829689,14.0,107.87627441860467,0.17828289561338398
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",8,30,1,equal,1.7859303165498122,0.16412366735927653,0.283071544063344,0.8805803377540858,166930.48759999996,0.4522015765770119,8.0,69.6932,0.10682304960319816
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",6,30,1,equal,2.2744636730041483,0.19235863404991704,0.30100439216559294,0.8804677663413304,196233.7367000001,0.622819292204197,6.0,92.70637368421053,0.08300907578020256
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",15,40,1,inverse_vol,1.1921215172334305,0.12346075951401847,0.14314148070544352,0.8797238184815451,131291.3316,0.4954573807224808,13.534883720930232,97.0388,0.19272364792740174
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,40,2,inverse_vol,1.4161491988501358,0.13979274577372247,0.1536635025515899,0.8791264201963851,144696.19883999997,0.7542854100704286,13.44186046511628,143.25118976744187,0.1988904097209865
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",8,20,2,inverse_vol,1.8408792813660115,0.16750102152529056,0.22714673456646917,0.878837242055555,170227.3402700001,0.6909034086365813,7.6117647058823525,104.8195262352941,0.1758640640665424
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",6,40,1,inverse_vol,2.5165668510651424,0.20504076994333476,0.20627375326350883,0.8785547196976896,210747.51084000012,1.013402173085231,5.6976744186046515,157.89509674418605,0.16396289063131012
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",12,40,2,inverse_vol,1.2230085986270947,0.1257946809683994,0.14988561883972196,0.8781873339170371,133174.46036000003,0.5953183466878281,11.30232558139535,101.59394511627909,0.1600769570436842
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",10,60,1,inverse_vol,1.4797078486928124,0.14419089487604086,0.16454460524921766,0.8778791679851674,148562.51905000003,0.7497394184497238,9.620689655172415,111.94761896551725,0.15058881763700124
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",6,30,1,equal,2.4150644995818538,0.1998171977482468,0.29905521841648863,0.8777357667189069,204657.05657000002,0.6141210251070357,6.0,94.19199,0.07658796461735334
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",8,60,1,inverse_vol,1.5829320054877805,0.1511333709128433,0.19270443897709622,0.8775532481664801,154767.04709,0.7866409169866851,7.9655172413793105,108.79147965517244,0.0999368342849285
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",12,30,2,inverse_vol,1.33582863299771,0.1340915188746581,0.2029603883988177,0.8770053160985902,139921.31804,0.4732013170999036,10.964912280701755,82.97687649122807,0.1828135464332287
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",6,40,2,inverse_vol,1.4976792076589054,0.14541706191700454,0.17924598284651005,0.8769281242711573,149680.03338,0.6484692723811002,6.0,88.72015395348838,0.07849630210538555
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",12,30,2,equal,1.4864659449150799,0.14465287791544745,0.2437108067508137,0.8767591890296221,148941.25759999998,0.4020135614714142,11.929824561403509,77.20600701754387,0.12502819908208673
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",12,30,2,inverse_vol,1.3938255627709322,0.13822458938177995,0.2834781607460789,0.8760851656366254,143390.89636,0.47070987302528106,11.052631578947368,84.89655508771929,0.17741132245540484
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",6,60,2,inverse_vol,2.5156794129550204,0.20499565974094192,0.3391984409885179,0.8759880964621569,210694.32676000003,1.195671224369539,5.862068965517241,181.43700827586207,0.1485228080530847
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",15,30,2,inverse_vol,1.3412123199091277,0.13447883736029587,0.22758514291347876,0.8759150224840242,140207.34947999998,0.48050385292409037,13.894736842105264,95.59036,0.1872004338650715
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",15,30,1,equal,1.3615071216284327,0.135932119764538,0.18201990970063908,0.875589694090259,141441.08464,0.3676554415359106,14.75438596491228,77.10377824561404,0.1902281015608151
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",15,60,2,inverse_vol,1.172158785624816,0.12193737052362752,0.17201404795137476,0.8751959874831852,130102.73255999999,0.7303464611955759,13.689655172413794,131.7678427586207,0.20102705616523195
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",12,40,2,equal,1.5249702652320067,0.14726480946411646,0.18490247386177383,0.8749997727890506,151246.09228,0.47218419448991866,12.0,92.69552837209304,0.12267266235090922
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",15,20,1,equal,1.6121589780742398,0.15305611067303504,0.2127939025623562,0.8737744088152355,156435.1071999999,0.519626079761087,14.505882352941176,103.69285647058823,0.21461092843342203
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",12,20,1,inverse_vol,1.3402322110705982,0.1344083819253079,0.15627034025029918,0.8726518638804566,140184.94918,0.3767933504205226,11.047058823529412,70.40059788235294,0.1867256940831681
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,20,1,equal,1.5993162655683477,0.15221350218650098,0.20679680362743003,0.8723518204281732,155702.88983999996,0.48799744738384765,14.494117647058824,101.6248254117647,0.19391877932183152
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",15,40,1,equal,1.3276080951159477,0.13349863954189511,0.1649983811654847,0.8718517162250101,139410.72231999997,0.4078967800017222,14.581395348837209,83.72738790697673,0.19312723472301832
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",12,20,2,inverse_vol,1.34352284071218,0.13464483052346843,0.19040836166291686,0.8703535942173879,140376.54008000006,0.4199792572983477,11.529411764705882,81.80541082352943,0.1486366612275227
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",12,30,2,equal,1.7387352507986011,0.16117729746613185,0.18967525923333683,0.8702127655931917,164054.16624000002,0.42330467800838695,11.894736842105264,80.22515368421055,0.1496534950826119
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",10,40,2,inverse_vol,1.5583085629992293,0.14949904567195582,0.18521387779484177,0.8699931426308205,153273.04625999994,0.7587131460657913,9.86046511627907,119.2314823255814,0.14229953299287573
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",12,20,1,equal,1.6016471677009876,0.15236669530428815,0.18885810862680785,0.8691644277714758,155841.5948,0.3776825882267529,12.0,73.02829647058823,0.13080543907398923
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",6,60,2,inverse_vol,1.7883874929159584,0.16427590053363117,0.2306872169598594,0.8691441524556184,167102.69157000002,0.8407163360209692,6.0,106.56235965517241,0.08189683748028034
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",12,20,2,equal,1.8572391235733954,0.1684958042123974,0.1880857234310408,0.868945354552701,171152.71804000004,0.3987482586391831,11.91764705882353,79.28567011764706,0.14552827784859698
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",10,30,1,equal,1.6326755530910249,0.1543949081662752,0.24907897469553997,0.8689267575411063,157726.03255999996,0.4404272996433408,9.894736842105264,70.50820070175439,0.14854357596409565
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",15,40,1,inverse_vol,1.1724261831236924,0.12195785471300757,0.1589479875329196,0.8688677900075935,130108.59292000002,0.5619494649020255,13.511627906976743,109.61411813953488,0.19783274129402417
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",15,40,2,equal,1.309070363389365,0.13215509343722354,0.1641481007321689,0.8687890314578092,138319.33516000002,0.48663689455914,14.604651162790697,94.55034511627909,0.17944451100865147
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",15,60,2,inverse_vol,1.3157325433283167,0.13263899754416042,0.16593104291755156,0.8687818160650774,138678.30083999995,0.6445546848913337,14.551724137931034,127.33445379310345,0.15124077787993814
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",12,60,2,inverse_vol,1.352026833645692,0.13525457895168191,0.16123829277569324,0.8686920846713739,140885.73268,0.6488582332087799,11.862068965517242,115.80232137931036,0.1235615822760962
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",15,20,2,equal,1.375227760844489,0.13690862060700582,0.18100714056592027,0.868089588139816,142260.55644,0.29305942342046154,14.788235294117648,66.41698305882355,0.1544505551646951
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",6,40,1,inverse_vol,1.7245801594834487,0.16028517149929766,0.23744951979686313,0.8680229329088666,163278.47447000002,0.7299393514772349,6.0,93.05873325581396,0.08574103150506227
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",6,60,1,equal,2.473957525893136,0.2028638292387661,0.32044170158771834,0.8673571943557997,208191.15797000003,1.1886910637401897,5.931034482758621,185.40834586206896,0.14574846982473932
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",15,20,1,equal,1.3992356304849491,0.13860576730774277,0.16131825429528035,0.8672995115063171,143700.81156,0.2895835169194479,14.647058823529411,63.29633458823529,0.184714550764615
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",8,40,1,equal,2.3024927984364294,0.19386699687080222,0.1821889090684229,0.8669339728862745,197879.54949,0.5959255860506455,8.0,96.89419790697674,0.09159726205149026
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",15,30,2,equal,1.3846853234016128,0.1375789241019627,0.17640649497045613,0.8667853571468044,142831.18167999998,0.4738788072802701,14.491228070175438,92.29505824561404,0.1944094857058714
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",15,30,2,inverse_vol,1.1682664012477062,0.1216389480205029,0.17175986647894403,0.8667188733539325,129884.70360000002,0.4308219531052092,13.333333333333334,87.33853333333336,0.21123024340216034
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",15,60,2,equal,1.4736302449873588,0.14377451355831972,0.2029129285721637,0.8666668288643883,148163.16624000005,0.528827728764669,14.724137931034482,105.16668137931036,0.19486483410787264
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",10,30,1,inverse_vol,1.5414510015572898,0.1483724203937118,0.27458053314219877,0.8665333671131074,152257.95591000002,0.5491691057623831,9.578947368421053,86.56217701754386,0.15317561913829555
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",6,30,1,inverse_vol,1.7609349641825798,0.16256855912437618,0.265227345467535,0.8664135802250937,165457.143,0.6802966243818481,6.0,93.52380701754385,0.0846084733459074
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",8,30,1,inverse_vol,1.551848922705246,0.14906808401689076,0.27381755892202486,0.8660099023462744,152904.57571000003,0.5403329830885218,7.9298245614035086,79.51621561403509,0.10346706286289091
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",15,20,2,inverse_vol,1.394854182071826,0.13829711940895284,0.15521136114769973,0.8647927572638782,143419.78059999997,0.4302456552893942,13.894117647058824,92.04964,0.18625264736498512
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",12,20,2,equal,1.521727954970728,0.1470461809813728,0.19578012943950374,0.8645739920753158,151054.28264000005,0.4665569356374859,11.894117647058824,84.78491011764706,0.15838878711954169
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",6,30,1,equal,2.2263034371579016,0.18974106068179664,0.41241524431698084,0.8644512950523005,193345.69209000003,0.582670880115173,6.0,81.65452473684209,0.10572138022731747
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",10,40,2,equal,1.854052092656305,0.16830239356156307,0.23411355195241723,0.8641567867263004,170992.09911999997,0.7934820452650357,9.906976744186046,132.76513674418604,0.15430089372354874
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",12,30,2,equal,1.5177540916694796,0.14677789722508927,0.17727841050680926,0.8638652951431955,150818.83472000004,0.4029633752380903,11.75438596491228,72.23096982456141,0.1762137194236002
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",12,60,1,equal,1.6908608429023815,0.15814400017408325,0.22885296480029316,0.8636022538681232,161188.26523999998,0.6359625628675606,11.931034482758621,116.40464689655174,0.13634330035289374
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",12,40,2,equal,1.4238635321081592,0.14033178203374175,0.1738577896554846,0.8634530030879244,145189.5648,0.5146230299278967,11.976744186046512,91.87058604651162,0.1411560100224498
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",15,60,2,inverse_vol,1.3893250133605073,0.13790693406991994,0.14883815827263402,0.8631073841594057,143088.65723999997,0.6419426815516336,14.10344827586207,126.18423310344828,0.17436269762176151
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",10,30,2,equal,2.052343087148575,0.18000011689817041,0.3022202767823493,0.8626826946802474,182871.52667999992,0.7486471951344192,9.859649122807017,128.62233894736843,0.17236996180762518
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",8,30,1,equal,2.048210868265889,0.17976303975327568,0.26039236405669675,0.8626198381947645,182653.56652999995,0.770042166528062,7.859649122807017,122.25321877192982,0.14216065804716146
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",10,60,1,inverse_vol,1.594078924630666,0.15186886290138912,0.22507157052861404,0.8625294380519928,155413.31199000002,1.1174166216241312,9.344827586206897,168.81682793103445,0.18141728137529697
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",10,60,2,equal,1.908900943043442,0.1716056418976477,0.185329765335557,0.8612273416361076,174271.85884,0.5835562357140972,10.0,101.45314344827587,0.11032611473463694
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",6,40,2,equal,2.6983875117204144,0.21408486599422916,0.2776192563768355,0.8610576990187226,221641.04567999992,0.9855864001423534,5.930232558139535,166.48730976744184,0.14030826946598748
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,40,2,equal,1.4905104243387322,0.14492884701525188,0.16671505893770677,0.8609695800593091,149171.69536000004,0.6980387616993645,14.44186046511628,134.65824744186048,0.1980287234362772
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",8,40,1,equal,1.8192663813008907,0.16617931196893876,0.23157890966411798,0.860404142660668,168927.20099000004,0.6075803023004306,8.0,93.27439558139534,0.10072569958017613
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",12,30,2,equal,1.7588620212465789,0.1624390513611067,0.2850189996810325,0.8602872801892636,165263.39292000004,0.7115646024952815,11.807017543859649,130.76503649122807,0.18865736776114966
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",10,40,2,equal,2.04572802672075,0.1796204604027869,0.2879641763703794,0.8602129071826738,182475.20616000003,0.8780470005549801,9.837209302325581,145.85567069767444,0.18258453197849336
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",12,20,2,inverse_vol,1.3322438596117672,0.13383319770743274,0.15138993924093036,0.8600514552866718,139706.58216000008,0.3756758988935912,10.976470588235294,70.35785694117646,0.1887258863379909
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",8,60,1,equal,2.1259949564938814,0.18418053817791358,0.17850192504269435,0.8594211533465375,187304.10979000002,0.6591936875817531,8.0,108.44449000000003,0.09150078686900134
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",6,20,2,equal,2.642613324232695,0.21135159171392504,0.29375851047523927,0.8573410768939012,218298.54865999997,0.7067147795456864,5.858823529411764,114.45236870588236,0.15152376836758405
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",15,30,2,equal,1.5727640751154173,0.15046011281308425,0.2207618440342375,0.8570559561375404,154078.10400000005,0.6514468583138858,14.421052631578947,127.27887719298243,0.2213627153886932
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",12,20,1,equal,1.6067715109872878,0.15270307029716546,0.17456109709927825,0.8567479866331662,156146.76372000005,0.30346715633293103,11.91764705882353,62.03807388235294,0.12982349369415241
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",12,30,1,equal,1.5040657406683229,0.14585099914773392,0.180836066107956,0.8566410872294514,149994.64275999996,0.39550109645426956,11.912280701754385,75.9711796491228,0.1304796122522187
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",6,40,2,equal,1.8060646340440343,0.16536772427357938,0.23734155112659638,0.8560787310513706,168163.68429999994,0.6072095028711927,6.0,80.19338837209303,0.08139126602332417
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",12,30,1,inverse_vol,1.3841263277475324,0.13753936837160707,0.1875142401670531,0.8558687717713582,142828.35819999996,0.4802364763261003,11.526315789473685,92.02880350877193,0.1433460175002789
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",10,40,1,equal,1.742228390274811,0.1613968486647428,0.19523157123034307,0.855849340734088,164288.8652,0.5070139761094627,10.0,87.8636,0.11276188611901702
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",12,60,1,equal,1.504351597073561,0.1458703998030617,0.21462005894847624,0.8554371556608377,150015.27348,0.7822609855498509,11.827586206896552,126.71470758620688,0.15846279654580153
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",15,20,1,equal,1.2950793221573207,0.13113497807092167,0.16764498129169692,0.8551810038105688,137460.89383999995,0.35206237987380584,14.75294117647059,74.33066070588235,0.16699250199864157
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",10,40,2,inverse_vol,1.5409589856587584,0.14833944248454434,0.19073884927838913,0.854694702840979,152239.27432,0.8262909278427466,9.395348837209303,129.3424576744186,0.17313540664886776
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",12,40,2,inverse_vol,1.3915617812819874,0.13806487203429696,0.1701541913795156,0.8542429783864696,143270.74271999995,0.525519807646065,11.372093023255815,95.84319255813955,0.15506239193202362
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,60,1,equal,1.5417908616515463,0.14839519671697965,0.22002546834824555,0.8531349699253618,152257.03303999998,0.7708680155108297,14.482758620689655,150.92989517241378,0.189233115708323
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",10,60,1,equal,1.8261487372469145,0.16660112742148736,0.2707710009858798,0.8529267785776989,169311.79704,1.0409669372181367,9.827586206896552,170.66217103448275,0.17033899662513594
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",6,60,1,inverse_vol,1.7483665698986037,0.16178206986763644,0.19449554877275954,0.8528727196638873,164703.94503000003,0.8731632017270534,6.0,110.72603344827586,0.08538869114418259
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",15,60,1,equal,1.348191326215595,0.13497980044142976,0.1911626794587018,0.8520660826736586,140643.54287999996,0.5302073933236262,14.724137931034482,106.46403862068965,0.1735750423114174
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",12,40,1,equal,1.5895610141857714,0.1515710887777204,0.19100895897851689,0.8519280946598893,155118.70500000002,0.7198156163341658,11.837209302325581,124.09988372093024,0.1720475648513212
