factor_name,factors,weights,top_n,rebalance_days,industry_cap,filter_mode,total_return,annualized_return,max_drawdown,sharpe,final_value,avg_turnover,avg_holdings,avg_fee,avg_cash,avg_skipped_slots
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,30,2,not_deep_downtrend,2.315249631043438,0.19454988697208497,0.20752779785121145,0.9752859329903185,198645.64990000002,0.5357540619182916,8.0,89.83070350877192,0.09001584134115559,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,50,1,not_deep_downtrend,2.2722140013027787,0.19223709379956389,0.2055256511779049,0.9749619127071169,196067.90356999997,0.6856394261155314,8.0,108.06165970588235,0.08983400329339572,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,40,2,not_deep_downtrend,1.9774518801934575,0.17566031429998064,0.1761561962201733,0.97478931520735,178352.67724000005,0.5457604717831046,12.0,104.24006418604651,0.12160912797215977,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,60,1,trend_combo,2.165183025762036,0.18637073883298028,0.17319864178654676,0.974168177272832,189625.21919999996,0.7830580876527368,10.0,138.40623448275863,0.11991759381698872,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,50,1,mom120_gt_neg20,2.320871061045537,0.19485009938948927,0.23549855865302782,0.9739057668922295,198948.12700000004,0.5655151834497336,10.0,105.7903823529412,0.10318019864510924,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,50,2,mom120_gt_neg10,2.509455839972008,0.20467903067045268,0.22789086453561536,0.9725641689462302,210281.02638999996,0.6520044073211386,8.0,115.41098852941178,0.08927373140474895,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,40,1,mom120_gt_neg20,2.137781294194024,0.18484171778246616,0.22786718275640827,0.9725212764288723,187955.0826,0.47829681932354495,11.976744186046512,99.43993953488372,0.1202301163164895,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,30,1,none,2.3705018709126677,0.19748201856737913,0.19564600713026636,0.972486772151894,201921.94254999992,0.5257013681225917,10.0,97.72030614035089,0.12330703389109565,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,50,2,not_deep_downtrend,2.0804536946412617,0.18160568673662159,0.2042762018087153,0.9720260818938437,184549.03872,0.6408458147492226,10.0,116.64592000000002,0.10722926077602468,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,50,1,not_deep_downtrend,2.240866110306609,0.19053605176172161,0.23603080386767805,0.971575579555596,194155.70388000002,0.5842848744515702,10.0,107.15576823529415,0.10546184166500973,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,60,1,mom120_gt_neg20,2.350820418157403,0.19644228701955235,0.1656111584633776,0.9715381377508635,200746.44308000006,0.7508282133563017,9.96551724137931,130.98472137931034,0.12798996561904355,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,60,2,mom120_gt_neg10,2.8043324611461373,0.21918153670723717,0.23642135051034663,0.9715227277145451,227950.46781000006,0.7597296569308332,8.0,136.2252479310345,0.09496466368535286,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,50,2,not_deep_downtrend,2.3888810751945058,0.19844829646221784,0.19954094111259957,0.9712025260852549,203034.32875999992,0.6185464630204784,9.941176470588236,113.1668011764706,0.13557874695662583,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,40,1,mom120_gt_neg20,2.6341054452164707,0.21093152528714598,0.2223950355070834,0.9712007330790042,217749.66451,0.7023814472667569,8.0,121.72873232558142,0.09470737242050953,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,50,2,not_120dd25,2.6526418896919695,0.21184566858354326,0.24589814771860008,0.9707972776848571,218862.93634,0.7135510722782713,8.0,112.91363705882354,0.10453249535460514,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,60,1,mom120_gt_neg20,2.686124661852931,0.2134869375176991,0.16215100256543113,0.9707641082756453,220865.69697999995,0.6995729654931213,8.0,120.07941448275861,0.0876843460668349,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,60,1,not_deep_downtrend,2.807805754000014,0.219346569289252,0.19368875430814614,0.9705075738320994,228156.8377899999,0.8023561712136525,8.0,141.8676624137931,0.09269291749941706,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,30,2,trend_combo,2.463611438238403,0.20233181075036755,0.22388696488037152,0.9697895807778312,207534.06044999996,0.5922140321469527,8.0,97.87613245614037,0.09314862998301261,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,40,2,not_deep_downtrend,2.0942667860215978,0.18239006968740723,0.20363118916641954,0.9690149521663195,185376.57680000007,0.5756737851542597,10.0,99.52146976744184,0.11682583546548961,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,40,1,mom120_gt_neg20,2.0285732505592198,0.17863261853626589,0.23734629696964704,0.9681286956740219,181417.36007999998,0.6002721281129529,11.953488372093023,115.68930046511628,0.12936529596658608,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,30,2,none,2.3133967520910352,0.1944508389856101,0.19679902264781923,0.9679020576148323,198534.80648000012,0.4859841482007833,8.0,84.30164070175438,0.09136580956540771,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,40,1,mom120_gt_neg20,2.50146037827346,0.20427155281943765,0.24437466073253067,0.9675783540409566,209766.94705000002,0.5320895044160269,10.0,103.2803011627907,0.10541527843015733,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,30,2,none,2.1233504228432816,0.1840318958786289,0.18924953554572332,0.9673928652879258,187091.16751999993,0.41270814521376803,12.0,86.10232421052632,0.11942967305664716,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,30,2,mom120_gt_neg20,2.296153132824548,0.19352679015877805,0.20537822112825554,0.9670632952109212,197501.58925000002,0.5465614028932331,8.0,90.95457456140349,0.09114954642302775,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,30,2,none,2.209076126646566,0.1887966486045518,0.23342319949835333,0.9668025008064667,192284.03823999997,0.5469355644168309,8.0,90.70108350877193,0.09508680289013101,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,50,1,mom120_gt_neg10,2.426282188505421,0.20040093854828678,0.20774013992642493,0.9657187948002128,205303.11667999995,0.7551796574963119,8.0,117.96715647058825,0.11711935687645146,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,40,1,mom120_gt_neg10,1.972461732197094,0.1753678533679195,0.18020210924942082,0.9654700381622222,178053.24676,0.685334192704699,11.883720930232558,126.80821488372094,0.1275313878707006,0.046511627906976744
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,40,2,mom120_gt_neg10,2.1516491619170677,0.18561696213435486,0.18655615116420798,0.9651709533403371,188814.99848,0.6721964355945782,10.0,114.86050046511627,0.1136825633681308,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,50,2,trend_combo,2.4709300951907025,0.20270829193751694,0.1954001154684354,0.9649952085363918,207974.93305,0.7070969446962208,8.0,110.50196911764705,0.10524785070003169,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,40,1,not_deep_downtrend,2.6463369232079827,0.21153517715338022,0.20307064726208435,0.9645576004367717,218481.91731999995,0.7587895440145751,8.0,124.18796930232557,0.09210478706770962,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,50,2,trend_combo,2.1274394046966987,0.18426168160401657,0.21155367395037494,0.963971892134253,187366.18912000002,0.6248619047129571,10.0,109.0238494117647,0.11353863594317522,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,60,1,mom120_gt_neg10,2.6154488507284923,0.21000743798038557,0.17143723678946077,0.9634280223467421,216630.01679000002,0.7542493385526766,8.0,132.65459344827585,0.08542326498567206,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,50,1,none,2.0417041310066155,0.17938917430920132,0.17526614952111752,0.9633988781175424,182204.52148000005,0.5793730498219767,11.911764705882353,108.39642705882352,0.15333909399234902,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,40,2,none,2.0911510279470944,0.18221340074514325,0.19790141560270136,0.9629669029623144,185189.96672,0.4624537192862548,10.0,84.41937860465117,0.11468058881466536,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,60,1,not_deep_downtrend,2.429570012523297,0.2005717203245556,0.16804792427374327,0.9613855595605278,205492.82263999994,0.6770423971914212,8.0,115.28197793103448,0.09012760162434452,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,30,1,mom120_gt_neg10,1.894689018550714,0.17075486063260947,0.22548069004223037,0.9606512906590595,173394.5882400001,0.6593924710581,11.894736842105264,118.90196070175439,0.12995450529051036,0.03508771929824561
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,40,1,not_deep_downtrend,2.0106293198378125,0.1775942213630215,0.21554513069394676,0.9604477531345597,180338.83236,0.5179694872167112,11.976744186046512,102.1666893023256,0.12050858695256574,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,50,1,none,2.0545531784964526,0.1801268039473558,0.19863065528339485,0.9593593117190347,182970.63624000005,0.6168248420837363,11.970588235294118,115.83422823529412,0.13123045248179538,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,50,2,not_deep_downtrend,2.4245806769869547,0.20031250091464536,0.21650054202572355,0.9593426712943572,205169.75048000005,0.6425333833863373,10.0,116.77204470588237,0.11404143634765106,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,30,1,not_deep_downtrend,1.9451134797546463,0.17375757045488038,0.21044002759887204,0.9587736749125607,176414.66684000002,0.6088628694506258,12.0,111.74268701754386,0.12603028522592097,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,50,2,mom120_gt_neg10,1.9640705103184364,0.1748751193104816,0.16248947305876715,0.9584656549794703,177549.25308000002,0.636222819747712,11.970588235294118,122.37490941176469,0.12410714218519042,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,30,2,not_deep_downtrend,1.9654079766253765,0.17495373509523615,0.18607208180352197,0.9578782445234948,177631.93944000002,0.5329797823806046,11.912280701754385,97.03615017543859,0.15230373404776126,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,60,2,none,2.131229524528205,0.18447444399376778,0.18668472527208002,0.9569434535299498,187563.13195999997,0.5488078587800665,11.96551724137931,109.68510482758622,0.12477595909259226,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,30,2,not_deep_downtrend,1.8900732338930917,0.17047777637881145,0.18955501977094957,0.9568986957885599,173118.59920000006,0.4844984588170006,12.0,96.62106666666665,0.11862505724612354,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,50,2,not_deep_downtrend,2.0657564765539274,0.1807678020305694,0.21793430303423278,0.9556363161899707,183642.94999999995,0.6306185477536675,11.882352941176471,118.11911764705883,0.13806140407310685,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,40,1,mom120_gt_neg10,1.885378613906004,0.17019557278386865,0.16315371481345142,0.9550375208623392,172835.63631999996,0.6341059781460421,11.930232558139535,114.45031813953484,0.1219057063188101,0.046511627906976744
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,30,2,not_120dd25,2.122129096221183,0.18396321212788314,0.22088577697800638,0.9549135524755639,187072.98441000006,0.6106679661680323,8.0,96.17571210526316,0.09138440718923412,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,60,1,not_deep_downtrend,2.5268303891839614,0.20556178226152766,0.18540561562901103,0.9548334472423705,211329.51722000004,0.7697179010150099,8.0,127.7407855172414,0.10663464026020389,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,30,2,mom120_gt_neg20,2.440868655135157,0.2011575527431857,0.26737252685650215,0.9547614108513895,206173.60604,0.5976211861709458,7.982456140350878,93.62094666666667,0.1254993530244364,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,40,2,mom120_gt_neg20,2.032752428050244,0.17887371081024184,0.22279256471974151,0.9544846623469209,181691.32343999995,0.5257324008402378,10.0,94.3645711627907,0.11455323230737778,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,60,2,mom120_gt_neg10,2.3338352773637743,0.19554080661724038,0.19781827875374924,0.9541775658168551,199758.12088999993,0.843051060971572,8.0,139.16824517241383,0.08837113615387682,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,30,2,none,2.367488778680853,0.19732317874087024,0.18952859163670288,0.953997294903413,201745.79354000004,0.45541690701285803,10.0,89.19660456140352,0.1086220904543778,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,50,2,mom120_gt_neg20,2.431265600658123,0.2006597409703612,0.1986921434625174,0.9538796176553458,205571.97668999995,0.5823185818374264,9.970588235294118,105.73597970588234,0.1358193361999777,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,50,2,not_120dd25,2.0067567792272447,0.1773694300463211,0.21168268843107108,0.9533106331420806,180136.04308000003,0.6387423275762577,10.0,107.23402705882351,0.11245029948737739,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,30,2,not_deep_downtrend,2.0914929561376345,0.18223279607934018,0.19254928478697964,0.9525715325781384,185210.3975,0.48762019973805903,10.0,88.7825,0.11200841473724156,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,60,1,not_deep_downtrend,1.9143597162519885,0.17193148455988472,0.1443134381116583,0.9519635273138984,174572.21480000002,0.5977510598045153,11.89655172413793,115.88914482758622,0.12414271942441156,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,50,1,not_deep_downtrend,2.1685504492461574,0.1865578629763076,0.22156401628089972,0.9519256008649392,189856.48362,0.7398825781053104,8.0,113.95636411764706,0.09261440124058035,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,50,1,mom120_gt_neg20,2.7476445770037605,0.21646972312517865,0.23804538195517677,0.9506070054742284,224552.7439,0.7350788457549909,8.0,121.59576764705884,0.10375378647544538,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,30,2,mom120_gt_neg10,2.282117653917402,0.19277161438987256,0.20103080498566772,0.9503933376366696,196659.28293999986,0.6367621828207022,8.0,106.27573789473684,0.0887457352125701,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,40,2,not_deep_downtrend,2.356931451591222,0.19676567612830254,0.2622373257632662,0.9503082647000515,201143.2163100001,0.6879896209970687,8.0,107.94845790697674,0.0958390717288613,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,60,1,none,2.741887642222227,0.21619237473443764,0.24954825861616192,0.9502697228215206,224208.58551000006,0.6812542648501806,8.0,113.87636172413792,0.10413207827992407,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,30,2,not_deep_downtrend,1.992413989983219,0.17653471328014736,0.1897169700278163,0.9502490428806682,179274.60693999994,0.519296969177179,10.0,93.88408877192983,0.11334174588985542,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,60,2,mom120_gt_neg10,2.391572336549026,0.1985894134148345,0.19522030895072218,0.950121319209535,203217.63388000004,0.7387599508937628,8.0,124.3574524137931,0.08721236580042506,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,12,60,2,mom120_gt_neg10,1.8879854246896062,0.17035232196815353,0.17845006219458315,0.9501009809945067,172991.41027999992,0.7165788423595472,11.96551724137931,132.46861103448276,0.12365018912696131,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,30,2,not_120dd25,1.9352268315837726,0.1731723031088832,0.1804868158933417,0.9500781867079592,175823.14020000002,0.5254288077420618,11.947368421052632,100.47122456140352,0.12890710336794925,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,40,2,not_deep_downtrend,2.401077920288262,0.19908707894656907,0.22889266082312576,0.9498877789615565,203788.37464000008,0.6089692828548717,8.0,100.54942697674419,0.09662146821131297,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,30,2,mom120_gt_neg20,1.9679637723590937,0.17510387988955523,0.20303611714578862,0.9498462314967762,177809.8537599999,0.5036056783460027,10.0,88.77449543859649,0.11317065347583757,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,50,1,none,2.840067248345226,0.22087337039276655,0.2420264938557668,0.9494156849884172,230091.36787,0.6342133371532945,8.0,103.95976852941178,0.11938773183658465,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,40,2,none,1.821126046475396,0.16629337612242345,0.18216866248768948,0.9491141001192182,168985.40639999998,0.4504542235644045,12.0,88.96729302325582,0.13066710404345316,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,12,40,2,none,1.866276186423061,0.16904323704611768,0.18025715280225285,0.9489698303731865,171691.55900000004,0.47688118194275286,12.0,93.28932558139536,0.13025335703688903,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,60,2,not_deep_downtrend,1.921992759093968,0.17238624226182697,0.1840935400878797,0.9461825130883449,175030.61424,0.6563867274317423,12.0,124.08226758620691,0.11217436113721344,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,12,40,2,mom120_gt_neg10,1.8761701203850483,0.1696408929513311,0.18088960930438647,0.9460350665321412,172283.66911999995,0.6255490171290856,12.0,114.51932279069766,0.12636644704255043,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,50,1,none,1.945582229700491,0.17378527782664777,0.19646715975504714,0.9458709218186451,176471.93923999998,0.6259601495099957,10.0,105.82531647058823,0.11765592099346076,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,50,2,none,1.9083781013981604,0.1715744053448769,0.20667052589880386,0.9454761346635703,174240.66587999993,0.5957000362499555,10.0,106.83335647058823,0.11292154651797015,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,60,2,mom120_gt_neg10,2.783259076458531,0.21817748030419892,0.20234607180230701,0.944479710715237,226696.24959999998,0.7790936647627981,8.0,132.06035862068964,0.10624250166527092,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,30,2,mom120_gt_neg10,2.050264526613517,0.17988089816148456,0.20761576551359573,0.9439681601259643,182741.05472000007,0.6015234375447089,10.0,104.31482947368421,0.11207184000985523,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,40,2,none,2.2508949866806947,0.19108177107041335,0.18795329736471456,0.9433942897511073,194760.67536000002,0.4844217328932885,9.976744186046512,91.58894511627909,0.11744802328099853,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,30,2,none,2.2880913867385324,0.19309336527374676,0.2733267432992811,0.9422985247745221,196994.66178000002,0.4886986203676989,9.964912280701755,86.69014421052631,0.14233348321557596,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,50,2,mom120_gt_neg10,1.8883818019650063,0.17037614582947813,0.1784495882076611,0.9404364603196975,173042.67623999997,0.6706098786151502,10.0,115.1859929411765,0.11383371219908207,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,30,1,not_deep_downtrend,2.2365253351125087,0.19029940326061112,0.19511399022400044,0.9398203553057303,193929.47314999998,0.6499900891145984,8.0,101.95661140350877,0.096212926007827,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,60,2,not_deep_downtrend,2.515034342310284,0.20496286346034265,0.21514181039409597,0.9397060990733815,210620.07661,0.7452072239417451,8.0,121.44563413793105,0.1108462752216257,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,50,2,none,2.653681329006847,0.2118968124901155,0.2661726868283141,0.9394188082649879,218924.66878000007,0.6726589501192728,8.0,109.06856529411765,0.11540743169635537,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,50,1,not_120dd25,2.418062516930089,0.19997336687382727,0.2589538051209783,0.9390491865302569,204803.04686999996,0.7530753347562477,8.0,116.52803323529412,0.08636297536410724,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,40,1,trend_combo,1.7373686068588574,0.16109133609568116,0.23506901421709225,0.9386594499814953,163972.98051999998,0.6186915950918184,11.930232558139535,110.07022046511625,0.15607721836826993,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,60,2,not_deep_downtrend,2.1362520689589846,0.18475605218758773,0.1780741322193391,0.9386234537449554,187891.90226,0.6370653350232693,10.0,115.41716344827587,0.10839962856394926,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,40,2,mom120_gt_neg20,2.0014057294049805,0.17705840885386737,0.23342197709260848,0.9381473220967333,179813.94256000002,0.5493068013954894,10.0,97.83854511627906,0.11441938169080673,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,60,1,not_deep_downtrend,1.893733190881023,0.1706975134757287,0.1507141400619194,0.9375901123575581,173336.9462,0.7270828185060907,11.96551724137931,132.0018551724138,0.13228470224145858,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,40,2,mom120_gt_neg10,1.9708699088830057,0.17527447234645432,0.19117704633926114,0.9371885320977255,177984.5308,0.620866355581982,10.0,106.63881860465115,0.11478565559370632,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,30,2,mom120_gt_neg10,2.3645519561081074,0.19716824305866165,0.23305669689628694,0.9369609126958287,201606.94645000002,0.6607908399175269,7.982456140350878,101.70269385964912,0.12547948418610558,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,30,2,trend_combo,2.011524688140294,0.17764616020491508,0.20428493952373972,0.9366143524957026,180445.74508999998,0.6563470414706469,8.0,102.07464754385964,0.0943055285211572,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,50,2,not_deep_downtrend,1.880988842872151,0.1699313402984901,0.19060931952385318,0.9365678081467911,172574.43408000004,0.5790254375126126,11.970588235294118,112.34017411764705,0.12294906455435178,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,40,2,mom120_gt_neg10,2.712443685489214,0.21476816234882135,0.25585115669338343,0.9362889573736282,222444.61635999999,0.7151810267719074,8.0,124.98566604651162,0.09973883233108866,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,60,1,none,1.9663655924514596,0.17501000485707907,0.1891087462574328,0.936097170551954,177688.24008000002,0.5661348519409732,11.931034482758621,111.12965241379308,0.12744410202725306,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,50,1,mom120_gt_neg20,2.091304316235535,0.18222209600608652,0.21131541749470506,0.9352649646737037,185227.40136000002,0.673759909138964,8.0,106.72348941176472,0.09215969215809866,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,50,1,not_deep_downtrend,2.0814997432893327,0.181665191829804,0.21420286459040827,0.9352012355461724,184611.4964,0.6984011453261845,9.970588235294118,118.01481176470588,0.12479422944839558,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,30,1,none,2.187466167141018,0.18760585236119498,0.2010293469821981,0.9344883723085596,190960.00694000005,0.46549637975865055,10.0,88.68408877192982,0.11229682810473147,0.0
