date,stock_value,holdings,day_pnl,max_weight,total_value,cash,exposure,cash_ratio,ret,equity,drawdown
2024-07-04,107566.0,6,-634.0,16.28,118263.21,10697.210000000006,0.9095474408313455,0.09045255916865444,-0.005332337066614068,1.9710535,-0.1992760639196789
2024-07-05,107035.0,6,-531.0,16.27,117732.21,10697.210000000006,0.9091394784825665,0.09086052151743355,-0.004489984670634217,1.9622035000000002,-0.20287130211808935
2024-07-08,106363.0,6,-672.0,16.44,117060.21,10697.210000000006,0.9086178813449932,0.09138211865500673,-0.005707868730231103,1.9510035000000001,-0.2074212080866994
2024-07-09,107262.0,6,899.0,16.4,117959.21,10697.210000000006,0.9093143299281167,0.09068567007188337,0.007679808536137145,1.9659868333333335,-0.20133435471500238
2024-07-10,107642.0,6,380.0,16.64,118339.21,10697.210000000006,0.9096055314210734,0.09039446857892668,0.0032214525682225936,1.9723201666666668,-0.19876149122084796
2024-07-11,108147.0,6,1497.94,16.93,119638.56,11491.559999999998,0.9039476904436162,0.09605230955638382,0.01097987725285643,1.993976,-0.18996399074419112
2024-07-12,107210.0,6,143.0,16.9,119565.56,12355.559999999998,0.8966628851987144,0.10333711480128557,-0.0006101711688940581,1.9927593333333333,-0.19045825136280503
2024-07-15,105871.0,6,-1339.0,15.9,118226.56,12355.559999999998,0.8954925187707399,0.10450748122926014,-0.011198877001036056,1.9704426666666666,-0.19952420983299668
2024-07-16,106893.0,6,1022.0,16.2,119248.56,12355.559999999998,0.896388182800698,0.10361181719930201,0.008644419663398795,1.987476,-0.19260456117240232
2024-07-17,107285.0,6,392.0,15.99,119640.56,12355.559999999998,0.8967276649323608,0.10327233506763925,0.0032872514351536264,1.9940093333333333,-0.1899504493573798
2024-07-18,107893.0,6,608.0,15.8,120248.56,12355.559999999998,0.8972498298524324,0.10275017014756765,0.005081888617037622,2.0041426666666666,-0.18583386776673272
2024-07-19,108387.0,6,494.0,15.84,120742.56,12355.559999999998,0.8976702166990662,0.1023297833009338,0.004108157303505333,2.012376,-0.1824891452243318
2024-07-22,107697.0,6,-690.0,15.7,120052.56,12355.559999999998,0.8970820780498142,0.1029179219501858,-0.00571463782116266,2.000876,-0.18716092367424397
2024-07-23,105926.0,6,-1771.0,15.81,118281.56,12355.559999999998,0.8955411139318757,0.10445888606812422,-0.014751872013391454,1.9713593333333332,-0.1991518216956849
2024-07-24,104539.0,6,-1387.0,15.66,116894.56,12355.559999999998,0.8943016681015781,0.10569833189842194,-0.011726257245846305,1.9482426666666666,-0.20854277344934868
2024-07-25,104158.0,6,-381.0,15.6,116513.56,12355.559999999998,0.8939560339586226,0.10604396604137749,-0.003259347569296689,1.9418926666666667,-0.2111224076369087
2024-07-26,105663.0,6,1075.0,15.59,117723.5,12060.5,0.8975523153830799,0.10244768461692015,0.010384542365712734,1.9620583333333332,-0.20293027485765291
2024-07-29,105132.0,6,-531.0,16.02,117192.5,12060.5,0.8970881242400325,0.10291187575996757,-0.00451056925762483,1.9532083333333334,-0.20652551305606337
2024-07-30,104006.0,6,-1126.0,15.86,116066.5,12060.5,0.8960897416567226,0.10391025834327734,-0.009608123386735445,1.9344416666666666,-0.21414931383084734
2024-07-31,106844.0,6,2838.0,15.66,118904.5,12060.5,0.8985698606865173,0.10143013931348267,0.0244514997867602,1.9817416666666667,-0.19493408594555695
2024-08-01,106456.0,6,-388.0,15.69,118516.5,12060.5,0.8982377981124992,0.1017622018875009,-0.0032631229263820893,1.975275,-0.19756111498695683
2024-08-02,105460.0,6,-996.0,15.62,117520.5,12060.5,0.8973753515344132,0.10262464846558686,-0.008403893128804851,1.958675,-0.2043047256190038
2024-08-05,103618.0,6,-1842.0,15.69,115678.5,12060.5,0.8957412137951305,0.10425878620486953,-0.01567386115613867,1.927975,-0.21677634287224723
2024-08-06,105037.0,6,1419.0,16.0,117097.5,12060.5,0.8970046328913939,0.10299536710860607,0.012266756571013726,1.951625,-0.20716872892960203
2024-08-07,104244.0,6,-793.0,15.98,116304.5,12060.5,0.8963023786697849,0.10369762133021508,-0.006772134332500679,1.9384083333333333,-0.212537888800298
2024-08-08,104918.0,6,674.0,16.06,116978.5,12060.5,0.8968998576661523,0.10310014233384768,0.005795132604499376,1.9496416666666667,-0.20797444144487665
2024-08-09,104207.0,6,-711.0,15.64,116267.5,12060.5,0.8962693788031909,0.10373062119680908,-0.006078039981706085,1.9377916666666666,-0.21278840445630787
2024-08-12,104202.0,6,-5.0,15.66,116262.5,12060.5,0.8962649177507794,0.10373508224922051,-4.300427892578451e-05,1.9377083333333334,-0.2128222579233361
2024-08-13,103926.0,6,-276.0,15.57,115986.5,12060.5,0.8960180710686158,0.10398192893138426,-0.002373938286205801,1.9331083333333334,-0.2146909693033009
2024-08-14,102966.0,6,-960.0,15.55,115026.5,12060.5,0.8951502479863336,0.10484975201366642,-0.008276825320188141,1.9171083333333334,-0.22119083497274372
2024-08-15,104112.0,6,1146.0,15.72,116172.5,12060.5,0.8961845531429555,0.10381544685704448,0.009962921587634233,1.9362083333333333,-0.21343162032984642
2024-08-16,103524.0,6,14.0,15.55,116066.1,12542.100000000006,0.8919400238312478,0.10805997616875217,-0.0009158794034732631,1.9344350000000001,-0.2141520221082096
2024-08-19,103294.0,6,-230.0,15.76,115836.1,12542.100000000006,0.891725463823454,0.10827453617654605,-0.001981629433572718,1.9306016666666668,-0.2157092815915136
2024-08-20,102534.0,6,-760.0,15.73,115076.1,12542.100000000006,0.8910103835635722,0.10898961643642777,-0.0065609943704941776,1.9179350000000002,-0.22085500857982254
2024-08-21,102201.0,6,-333.0,15.73,114743.1,12542.100000000006,0.8906940809512729,0.10930591904872716,-0.0028937372747251944,1.912385,-0.22310964948391054
2024-08-22,101190.0,6,-1011.0,15.96,113732.1,12542.100000000006,0.8897224266499959,0.11027757335000414,-0.008810987327342534,1.8955350000000002,-0.2299548205170424
2024-08-23,101503.0,6,313.0,15.87,114045.1,12542.100000000006,0.8900250865666302,0.10997491343336982,0.0027520814264399007,1.9007516666666668,-0.22783559348106786
2024-08-26,101275.0,6,-228.0,15.99,113817.1,12542.100000000006,0.8898047832882756,0.11019521671172439,-0.0019992090848269806,1.8969516666666668,-0.22937931157756053
2024-08-27,100282.0,6,-993.0,16.09,112824.1,12542.100000000006,0.8888349209078557,0.11116507909214436,-0.008724523819355845,1.8804016666666667,-0.2361026101293905
2024-08-28,98647.0,6,-701.52,16.17,111935.89,13288.89,0.8812812405386691,0.11871875946133094,-0.007872520144189155,1.8655981666666666,-0.24211640771924037
2024-08-29,99900.0,6,1253.0,15.67,113188.89,13288.89,0.8825954561441498,0.11740454385585015,0.011193907512594858,1.8864815,-0.2336327288819363
2024-08-30,101552.0,6,1652.0,15.53,114840.89,13288.89,0.8842843346128718,0.11571566538712823,0.014595072007508758,1.9140148333333333,-0.2224475433757701
2024-09-02,100316.0,6,-1236.0,15.93,113604.89,13288.89,0.8830253697706146,0.11697463022938537,-0.01076271700785325,1.8934148333333334,-0.23081612042517774
2024-09-03,101118.0,6,802.0,15.59,114406.89,13288.89,0.8838453698024655,0.11615463019753443,0.007059555270904294,1.9067815,-0.2253860243138308
2024-09-04,100736.0,6,-382.0,15.55,114024.89,13288.89,0.8834562348624059,0.11654376513759408,-0.003338959742721803,1.9004148333333333,-0.22797242919479654
2024-09-05,101234.0,6,498.0,15.53,114522.89,13288.89,0.8839630225887594,0.11603697741124067,0.004367467488896493,1.9087148333333332,-0.2246006238787731
2024-09-06,106091.0,6,-428.0,15.82,113510.27,7419.270000000004,0.9346378966414228,0.06536210335857719,-0.008842075151963003,1.8918378333333334,-0.23145676343522215
2024-09-09,104360.0,6,-1731.0,15.94,111779.27,7419.270000000004,0.9336257071637701,0.06637429283622986,-0.015249721456921939,1.8629878333333334,-0.2431768337204363
2024-09-10,104056.0,6,-304.0,16.19,111475.27,7419.270000000004,0.9334447003357784,0.06655529966422152,-0.002719645601550247,1.8579211666666666,-0.2452351245157599
2024-09-11,102895.0,6,-1161.0,16.12,110314.27,7419.270000000004,0.9327442406136577,0.06725575938634235,-0.010414866005706958,1.8385711666666666,-0.2530958995597423
2024-09-12,102651.0,6,-244.0,15.89,110070.27,7419.270000000004,0.9325951503525883,0.06740484964741164,-0.0022118625269423875,1.8345045,-0.2547479487507257
2024-09-13,101708.0,6,-943.0,15.82,109127.27,7419.270000000004,0.9320126857384043,0.0679873142615957,-0.008567254354877152,1.8187878333333334,-0.2611327126322721
2024-09-18,102396.0,6,688.0,16.01,109815.27,7419.270000000004,0.9324386308024375,0.06756136919756245,0.006304565302513332,1.8302545000000001,-0.25647447556917136
2024-09-19,103990.0,6,1594.0,15.92,111409.27,7419.270000000004,0.9334052722901783,0.06659472770982167,0.014515285533605704,1.8568211666666667,-0.24568199028053406
2024-09-20,104433.0,6,443.0,15.95,111852.27,7419.270000000004,0.933669026118111,0.06633097388188906,0.003976329797331868,1.8642045,-0.2426825731018224
2024-09-23,105262.0,6,829.0,16.15,112681.27,7419.270000000004,0.9341570253867391,0.06584297461326095,0.007411561696512692,1.8780211666666666,-0.23706966826852238
2024-09-24,108882.0,6,3620.0,15.99,116301.27,7419.270000000004,0.9362064575907039,0.06379354240929616,0.0321260134891983,1.9383545,-0.21255975813999828
2024-09-25,111283.0,6,2401.0,16.1,118702.27,7419.270000000004,0.9374968145091075,0.0625031854908925,0.020644658480513556,1.9783711666666668,-0.1963033232729855
2024-09-26,116313.0,6,5030.0,16.5,123732.27,7419.270000000004,0.9400377120697777,0.05996228793022228,0.04237492678109689,2.0622045,-0.16224673544246737
2024-09-27,119522.0,6,3209.0,17.39,126941.27,7419.270000000004,0.9415535231371168,0.05844647686288316,0.025935028913637526,2.1156878333333333,-0.14051958030367362
2024-09-30,127175.0,6,7653.0,17.28,134594.27,7419.2699999999895,0.944876776700821,0.05512322329917901,0.06028772203082555,2.243237833333333,-0.08870346367008408
2024-10-08,130106.0,6,2931.0,16.85,137525.27,7419.2699999999895,0.9460515874646166,0.053948412535383426,0.021776558541459545,2.292087833333333,-0.06885856129806656
2024-10-09,120045.0,6,-10061.0,16.65,127464.27,7419.270000000004,0.9417933354970769,0.05820666450292308,-0.07315746407914692,2.1244045000000003,-0.1369785076525083
2024-10-10,124189.0,6,4144.0,16.79,131608.27,7419.2699999999895,0.9436261110339039,0.056373888966096054,0.03251107153400712,2.1934711666666664,-0.1089207541794136
2024-10-11,121341.0,6,-2848.0,16.99,128760.27,7419.270000000004,0.942379198179687,0.05762080182031308,-0.021639977487736828,2.1460045,-0.12820368899876056
2024-10-14,123250.0,6,1909.0,17.04,130669.27,7419.270000000004,0.9432210036835745,0.05677899631642546,0.014826001840474445,2.177821166666667,-0.11527843528733717
2024-10-15,120526.0,6,-2724.0,17.04,127945.27,7419.270000000004,0.9420121587925837,0.0579878412074163,-0.02084652344043858,2.1324211666666666,-0.13372180412438128
2024-10-16,121325.0,6,799.0,17.56,128744.27,7419.270000000004,0.9423720372176564,0.05762796278234367,0.006244857664531089,2.1457378333333335,-0.12831202009325127
2024-10-17,118882.0,6,-2443.0,17.15,126301.27,7419.270000000004,0.941257360278325,0.05874263972167504,-0.01897560178794755,2.105021166666667,-0.14485282408330202
2024-10-18,120913.0,6,2031.0,17.13,128332.27,7419.270000000004,0.9421870274717341,0.057812972528265914,0.01608059839778342,2.1388711666666667,-0.1311015457763871
2024-10-21,121535.0,6,622.0,17.64,128954.27,7419.270000000004,0.9424658834484504,0.05753411655154966,0.004846793405898664,2.1492378333333333,-0.12689017447806072
2024-10-22,122155.0,6,620.0,17.34,129574.27,7419.270000000004,0.9427411784762515,0.05725882152374853,0.004807905934405943,2.159571166666667,-0.12269234456654543
2024-10-23,123516.0,6,1361.0,17.32,130935.27,7419.270000000004,0.9433363523823641,0.05666364761763583,0.01050362853674569,2.1822545,-0.11347743084142914
2024-10-24,121328.0,6,-1813.32,17.17,129047.02,7719.020000000004,0.9401844381993478,0.05981556180065223,-0.0144212479952881,2.150783666666667,-0.12626219266468475
2024-10-25,121898.0,6,570.0,16.98,129617.02,7719.020000000004,0.9404474813570007,0.05955251864299923,0.0044169946737242505,2.160283666666667,-0.122402897423453
2024-10-28,121545.0,6,-353.0,16.78,129264.02,7719.020000000004,0.9402848526604696,0.05971514733953039,-0.002723407774688824,2.1544003333333333,-0.12479295219565456
2024-10-29,117709.0,6,-1283.0,15.84,127845.64,10136.64,0.9207118834869926,0.0792881165130074,-0.010972736264894145,2.1307606666666667,-0.13439636830838808
2024-10-30,118370.0,6,661.0,16.53,128506.64,10136.64,0.9211197180161275,0.07888028198387258,0.005170297555708636,2.141777333333333,-0.12992093996724063
2024-10-31,119706.0,6,1336.0,16.9,129842.64,10136.64,0.9219313470520932,0.07806865294790678,0.010396349947364492,2.164044,-0.1208752935772659
2024-11-01,119547.0,6,-159.0,16.16,129683.64,10136.64,0.9218356301535028,0.07816436984649722,-0.0012245592048960585,2.161394,-0.1219518338287674
2024-11-04,121562.0,6,2015.0,16.06,131698.64,10136.640000000014,0.9230315514268028,0.0769684485731972,0.015537811862776252,2.1949773333333336,-0.10830888661634308
2024-11-05,124277.0,6,2715.0,16.15,134413.64,10136.640000000014,0.9245862250289478,0.07541377497105214,0.02061524705190587,2.2402273333333333,-0.08992645401995014
2024-11-06,123729.0,6,-548.0,16.05,133865.64,10136.640000000014,0.9242775069091664,0.07572249309083356,-0.004076967188746616,2.231094,-0.09363679400625702
2024-11-07,128084.0,6,4355.0,16.3,138220.64,10136.640000000014,0.926663340583577,0.07333665941642299,0.03253262002108981,2.3036773333333334,-0.06415042422456585
2024-11-08,126003.0,6,-2081.0,16.0,136139.64,10136.640000000014,0.9255423328576452,0.07445766714235481,-0.01505563857901393,2.268994,-0.07824023720176432
2024-11-11,126110.0,6,107.0,16.08,136246.64,10136.640000000014,0.9256008074767934,0.07439919252320654,0.0007859577122431016,2.2707773333333336,-0.07751577300735757
2024-11-12,126700.0,6,590.0,16.67,136836.64,10136.640000000014,0.9259215952686356,0.07407840473136444,0.004330382018962187,2.280610666666667,-0.0735210638980125
2024-11-13,128717.0,6,2693.0,18.0,139394.44,10677.440000000002,0.923401249002471,0.07659875099752904,0.01869236192879331,2.3232406666666665,-0.05620298430499093
2024-11-14,127231.0,6,-1486.0,18.19,137908.44,10677.440000000002,0.9225758771544367,0.07742412284556335,-0.01066039649788042,2.298474,-0.06626423470581588
2024-11-15,127065.0,6,-166.0,18.81,137742.44,10677.440000000002,0.9224825696422976,0.07751743035770241,-0.0012036971776346883,2.2957073333333335,-0.06738816981115703
2024-11-18,130540.0,6,3475.0,19.49,141217.44,10677.440000000002,0.9243900753334715,0.07560992466652845,0.025228244831440483,2.353624,-0.04386001022645525
2024-11-19,127759.0,6,-2781.0,17.9,138436.44,10677.440000000002,0.9228711746704842,0.07712882532951586,-0.019693035081219445,2.307274,-0.06268930858762234
2024-11-20,128339.0,6,580.0,18.51,139016.44,10677.440000000002,0.9231929691193358,0.0768070308806642,0.004189648332476592,2.3169406666666665,-0.05876230641233404
2024-11-21,129606.0,6,1267.0,19.55,140283.44,10677.440000000002,0.923886668305254,0.07611333169474602,0.00911402996652777,2.3380573333333334,-0.05018383786735059
2024-11-22,125820.0,6,-3786.0,19.76,136497.44,10677.440000000002,0.9217755292699995,0.07822447073000052,-0.026988217568659545,2.2749573333333335,-0.07581768310121573
2024-11-25,127659.0,6,1839.0,21.14,138336.44,10677.440000000002,0.9228154201452632,0.07718457985473677,0.0134727801488439,2.3056073333333336,-0.06336637792818922
2024-11-26,126469.0,6,-1190.0,20.09,137146.44,10677.440000000002,0.9221457006102383,0.0778542993897618,-0.008602216451428113,2.285774,-0.07142350308093615
2024-11-27,127036.0,6,567.0,19.53,137713.44,10677.440000000002,0.9224662458508044,0.07753375414919562,0.004134266992274815,2.295224,-0.06758451991992143
2024-11-28,125761.0,6,-1275.0,19.16,136438.44,10677.440000000002,0.9217417027048975,0.07825829729510247,-0.009258355611478475,2.273974,-0.07621715401215035
2024-11-29,126679.0,6,918.0,19.2,137356.44,10677.440000000002,0.9222647296333539,0.0777352703666461,0.006728309118749776,2.2892740000000003,-0.07000165746574549
2024-12-02,129560.0,6,2881.0,20.32,140237.44,10677.440000000002,0.9238617019820099,0.07613829801799007,0.02097462630802016,2.3372906666666666,-0.05049528976401141
2024-12-03,130303.0,6,743.0,20.14,140980.44,10677.440000000002,0.9242629686784919,0.07573703132150816,0.005298157182561214,2.349674,-0.04546466456359899
2024-12-04,128142.0,6,-2161.0,19.29,138819.44,10677.440000000002,0.9230839715244493,0.07691602847555071,-0.015328367538078314,2.3136573333333335,-0.060096133013250896
2024-12-05,128343.0,6,201.0,19.72,139020.44,10677.440000000002,0.9231951790686319,0.07680482093136809,0.0014479240083378198,2.317007333333333,-0.05873522363871142
2024-12-06,128968.0,6,625.0,19.08,139645.44,10677.440000000002,0.9235389283029937,0.07646107169700637,0.004495741777252427,2.327424,-0.05450354026016779
2024-12-09,129009.0,6,41.0,19.4,139686.44,10677.440000000002,0.9235613707386343,0.07643862926136569,0.00029360070762063373,2.3281073333333335,-0.05422594183053531
2024-12-10,130352.0,6,420.0,15.78,140572.26,10220.26000000001,0.927295328395517,0.07270467160448305,0.006341488837427578,2.342871,-0.04822832619792505
2024-12-11,129873.0,6,-479.0,15.98,140093.26,10220.26000000001,0.9270467401500971,0.0729532598499029,-0.003407500171086375,2.334887666666667,-0.051471488339240756
2024-12-12,130336.0,6,463.0,15.93,140556.26,10220.26000000001,0.9272870521739836,0.07271294782601649,0.0033049412941064116,2.3426043333333335,-0.04833665729241576
2024-12-13,129917.0,6,-419.0,16.05,140137.26,10220.26000000001,0.927069645860066,0.07293035413993401,-0.002981012727572563,2.335621,-0.05117357782939136
2024-12-16,128879.0,6,-1038.0,16.01,139099.26,10220.26000000001,0.9265254178922303,0.07347458210776972,-0.007407023656663458,2.318321,-0.05820155758447643
2024-12-17,128675.0,6,-204.0,15.9,138895.26,10220.26000000001,0.926417503376285,0.07358249662371494,-0.0014665786144368864,2.314921,-0.059582779039233036
2024-12-18,130234.0,6,1559.0,16.22,140454.26,10220.26000000001,0.9272342469356215,0.07276575306437846,0.011224285119592947,2.3409043333333335,-0.04902726801979407
2024-12-19,129562.0,6,-672.0,16.16,139782.26,10220.26000000001,0.926884427251355,0.07311557274864498,-0.004784475743206396,2.3297043333333334,-0.053577173988404114
2024-12-20,128801.0,6,-761.0,16.1,139021.26,10220.26000000001,0.9264841938563928,0.07351580614360716,-0.005444181543494908,2.317021,-0.058729671670118666
2024-12-23,129223.0,6,422.0,15.95,139443.26,10220.26000000001,0.9267066762495368,0.07329332375046316,0.003035506943326549,2.3240543333333337,-0.05587243905292594
2024-12-24,130733.0,6,1510.0,15.92,140953.26,10220.26000000001,0.927491850844741,0.07250814915525905,0.01082877723885689,2.349221,-0.04564869201036492
2024-12-25,131241.0,6,508.0,15.99,141461.26,10220.26000000001,0.9277522340745444,0.07224776592545555,0.003604031577559841,2.3576876666666666,-0.04220917976028482
2024-12-26,130181.0,6,-1060.0,16.1,140401.26,10220.26000000001,0.9272067786286248,0.07279322137137521,-0.007493217577731137,2.340021,-0.04938611477029453
2024-12-27,131493.0,6,1312.0,16.77,141713.26,10220.26000000001,0.9278807078462523,0.07211929215374771,0.009344645482526337,2.3618876666666666,-0.04050296502205608
2024-12-30,134324.0,6,2831.0,17.47,144544.26,10220.26000000001,0.9292932144105894,0.07070678558941053,0.019976959107425696,2.409071,-0.021335131990605438
2024-12-31,132248.0,6,-2076.0,17.49,142468.26,10220.26000000001,0.9282628986975765,0.07173710130242349,-0.014362382843843169,2.374471,-0.03539109150077546
2025-01-02,126677.0,6,-5571.0,16.68,136897.26,10220.26000000001,0.9253435751745506,0.07465642482544946,-0.03910344662032095,2.2816210000000003,-0.07311062446376082
2025-01-03,124999.0,6,-1678.0,15.98,135219.26,10220.26000000001,0.9244171281517144,0.07558287184828558,-0.01225736731326832,2.2536543333333334,-0.08447184799847451
2025-01-06,124545.0,6,-454.0,16.11,134765.26,10220.26000000001,0.9241625030070806,0.07583749699291946,-0.0033575098695259875,2.246087666666667,-0.08754574280464844
2025-01-07,126906.0,6,2361.0,16.48,137126.26,10220.26000000001,0.9254682509389521,0.07453174906104788,0.017519351797339988,2.2854376666666667,-0.07156013567386255
2025-01-08,124970.0,6,-1936.0,16.3,135190.26,10220.26000000001,0.9244009146812795,0.0755990853187205,-0.014118375284208895,2.253171,-0.08466819810723891
2025-01-09,123317.0,6,-1653.0,16.46,133537.26,10220.26000000001,0.9234651062931798,0.07653489370682016,-0.012227212226679662,2.2256210000000003,-0.09586015430681072
2025-01-10,121778.0,6,-1539.0,16.24,131998.26,10220.26000000001,0.9225727672470834,0.07742723275291666,-0.011524873282558024,2.199971,-0.10628025145813635
2025-01-13,119647.0,6,-2131.0,16.34,129867.26,10220.259999999995,0.921302258937318,0.07869774106268197,-0.01614415220321852,2.164454333333333,-0.12070859910561849
2025-01-14,122948.0,6,3301.0,16.54,133168.26,10220.26000000001,0.9232530334180231,0.07674696658197688,0.02541826169274697,2.219471,-0.09835854017350298
2025-01-15,121979.0,6,-969.0,16.46,132199.26,10220.26000000001,0.9226904900980535,0.07730950990194657,-0.007276508681573257,2.2033210000000003,-0.10491934208359666
2025-01-16,122839.0,6,860.0,16.52,133059.26,10220.26000000001,0.923190163540666,0.07680983645933405,0.0065053314216736435,2.2176543333333334,-0.09909654575472093
