date,stock_value,holdings,day_pnl,max_weight,total_value,cash,exposure,cash_ratio,ret,equity,drawdown
2019-03-20,62741.0,10,-4.0,11.19,75109.0,12368.0,0.8353326498821713,0.16466735011782876,-5.325309866466288e-05,1.2518166666666666,-0.00517880794701997
2019-03-21,62869.0,10,128.0,11.14,75237.0,12368.0,0.8356127968951447,0.16438720310485533,0.001704189910663123,1.25395,-0.003483443708609313
2019-03-22,64382.0,10,1513.0,11.58,76750.0,12368.0,0.8388534201954397,0.16114657980456026,0.020109786408283092,1.2791666666666666,0.0
2019-03-25,63803.0,10,-579.0,12.82,76171.0,12368.0,0.8376284937837235,0.16237150621627652,-0.007543973941368076,1.2695166666666666,-0.007543973941368076
2019-03-26,62811.0,10,-992.0,12.0,75179.0,12368.0,0.8354859734766358,0.16451402652336425,-0.013023329088498237,1.2529833333333333,-0.02046905537459276
2019-03-27,64234.0,10,1423.0,11.92,76602.0,12368.0,0.8385420746194616,0.16145792538053838,0.01892815812926485,1.2767,-0.0019283387622149872
2019-03-28,63721.0,10,-513.0,11.62,76089.0,12368.0,0.8374535083914889,0.1625464916085111,-0.0066969530821650025,1.26815,-0.008612377850162667
2019-03-29,65526.0,10,1805.0,11.47,77894.0,12368.0,0.8412201196497805,0.15877988035021953,0.023722220031804797,1.2982333333333334,0.0
2019-04-01,66787.0,10,1261.0,11.56,79155.0,12368.0,0.8437496052049775,0.15625039479502242,0.016188666649549432,1.31925,0.0
2019-04-02,67436.0,10,649.0,11.3,79804.0,12368.0,0.8450202997343491,0.15497970026565083,0.008199103025709142,1.3300666666666667,0.0
2019-04-03,74449.0,11,199.0,9.45,80097.74,5648.740000000005,0.9294769115832731,0.07052308841672693,0.0036807678813093325,1.3349623333333334,0.0
2019-04-04,76047.0,11,1598.0,9.74,81695.74,5648.740000000005,0.9308563702342374,0.06914362976576263,0.019950625323511106,1.3615956666666666,0.0
2019-04-08,76060.0,11,13.0,10.65,81708.74,5648.740000000005,0.9308673711037522,0.06913262889624788,0.0001591270242486953,1.3618123333333334,0.0
2019-04-09,76060.0,11,0.0,10.18,81708.74,5648.740000000005,0.9308673711037522,0.06913262889624788,0.0,1.3618123333333334,0.0
2019-04-10,76502.0,11,442.0,10.12,82150.74,5648.740000000005,0.9312393290675166,0.06876067093248345,0.005409458033498016,1.3691790000000001,0.0
2019-04-11,74691.0,11,-1811.0,9.86,80339.74,5648.740000000005,0.9296893417877627,0.07031065821223724,-0.022044840983781788,1.3389956666666667,-0.0220448409837819
2019-04-12,74952.0,11,261.0,9.98,80600.74,5648.740000000005,0.9299170206129621,0.07008297938703795,0.0032487035681221244,1.3433456666666668,-0.018867754569222406
2019-04-15,74586.0,11,-366.0,9.67,80234.74,5648.740000000005,0.9295973290372723,0.07040267096272768,-0.004540901237383155,1.3372456666666668,-0.023322979196535587
2019-04-16,76107.0,11,1521.0,9.8,81755.74,5648.740000000005,0.9309071142894676,0.06909288571053243,0.018956875787221383,1.3625956666666668,-0.004808234228930952
2019-04-17,77008.0,11,901.0,10.13,82656.74,5648.740000000005,0.9316602614620416,0.06833973853795837,0.011020632924367169,1.3776123333333334,0.0
2019-04-18,76634.0,11,-196.34,9.82,82424.87,5790.869999999995,0.9297436562532644,0.07025634374673562,-0.002805215884391421,1.3737478333333333,-0.002805215884391421
2019-04-19,77626.0,11,1032.0,9.91,83448.87,5822.869999999995,0.9302223025907961,0.06977769740920393,0.012423434820097334,1.3908144999999998,0.0
2019-04-22,76285.0,11,-1341.0,9.79,82107.87,5822.869999999995,0.9290826811120543,0.07091731888794577,-0.016069720296991385,1.3684645,-0.016069720296991385
2019-04-23,75590.0,11,-695.0,9.65,81412.87,5822.869999999995,0.9284772788381003,0.07152272116189978,-0.008464474842667324,1.3568811666666667,-0.024398173396476097
2019-04-24,76274.0,11,684.0,9.72,82096.87,5822.869999999995,0.9290731790383726,0.07092682096162735,0.008401620038698931,1.3682811666666665,-0.016201537540292632
2019-04-25,73911.0,11,-2363.0,9.88,79733.87,5822.869999999995,0.9269711855200307,0.07302881447996937,-0.028783070536063105,1.3288978333333332,-0.04451827807854081
2019-04-26,72934.0,11,-977.0,10.35,78756.87,5822.869999999995,0.9260652435781158,0.07393475642188416,-0.012253262007726473,1.3126145,-0.05622604596083791
2019-04-29,72717.0,11,-217.0,10.02,78539.87,5822.869999999995,0.9258609671750158,0.07413903282498426,-0.0027553151871068104,1.3089978333333332,-0.05882644066959808
2019-04-30,73794.0,11,1077.0,10.87,79616.87,5822.869999999995,0.9268638669166472,0.07313613308335276,0.01371278052790248,1.3269478333333333,-0.04592033421183528
2019-05-06,69540.0,11,-4254.0,11.33,75362.87,5822.869999999995,0.9227355593012846,0.07726444069871537,-0.053430887197650434,1.2560478333333334,-0.09689765721213472
2019-05-07,69522.0,11,-18.0,10.72,75344.87,5822.869999999995,0.922717100713028,0.07728289928697196,-0.000238844407066785,1.2557478333333332,-0.09711335815571864
2019-05-08,68028.0,11,-1494.0,9.86,73850.87,5822.869999999995,0.9211536709046217,0.07884632909537824,-0.019828821789725004,1.2308478333333333,-0.11501653647317212
2019-05-09,67614.0,11,-414.0,10.91,73436.87,5822.869999999995,0.9207091751050938,0.07929082489490627,-0.005605891982044309,1.2239478333333333,-0.11997765817559891
2019-05-10,70668.0,11,3054.0,11.52,76490.87,5822.869999999995,0.9238749670385499,0.07612503296145011,0.04158673973986082,1.2748478333333333,-0.08338039808088471
2019-05-13,69292.0,11,-1376.0,11.72,75114.87,5822.869999999995,0.92248046225734,0.07751953774265995,-0.0179890750360141,1.2519144999999998,-0.09986953687928912
2019-05-14,69138.0,11,-154.0,12.11,74960.87,5822.869999999995,0.9223212057170629,0.07767879428293716,-0.002050193257340349,1.2493478333333332,-0.1017149782855058
2019-05-15,70347.0,11,1209.0,12.06,76169.87,5822.869999999995,0.923554155993702,0.07644584400629797,0.01612841473157922,1.2694978333333333,-0.0872270649081287
2019-05-16,70127.0,11,-220.0,11.59,75949.87,5822.869999999995,0.9233327193318436,0.07666728066815645,-0.0028882811536897757,1.2658311666666666,-0.08986340977415264
2019-05-17,68359.0,11,-1768.0,11.9,74181.87,5822.869999999995,0.9215054837522969,0.07849451624770305,-0.02327851252411628,1.2363644999999999,-0.11105003578838157
2019-05-20,67020.0,11,-1339.0,11.39,72842.87,5822.869999999995,0.9200625950075828,0.07993740499241718,-0.018050232489420948,1.2140478333333333,-0.12709578931386356
2019-05-21,68884.0,11,1864.0,12.14,74706.87,5822.869999999995,0.9220571013080859,0.07794289869191409,0.025589326724770656,1.2451145,-0.10475875826718806
2019-05-22,67993.0,11,-891.0,11.96,73815.87,5822.869999999995,0.9211162856984548,0.07888371430154513,-0.011926613978071932,1.2302644999999999,-0.11543595497458503
2019-05-23,66205.0,11,-1788.0,12.05,72027.87,5822.869999999995,0.9191580981084129,0.08084190189158719,-0.024222433468575222,1.2004644999999998,-0.13686224870390695
2019-05-24,66160.0,11,-45.0,11.59,71982.87,5822.869999999995,0.9191075598958475,0.0808924401041525,-0.0006247581665264068,1.1997145,-0.1374015010628663
2019-05-27,67796.0,11,1636.0,11.96,73618.87,5822.869999999995,0.9209051972680374,0.07909480273196255,0.02272762950407503,1.2269811666666666,-0.11779668196825188
2019-05-28,68914.0,11,1118.0,12.34,74736.87,5822.869999999995,0.9220883882346157,0.07791161176538429,0.015186323832462989,1.2456144999999998,-0.10439925669454841
2019-05-29,68876.0,11,-38.0,12.44,74698.87,5822.869999999995,0.9220487538834256,0.07795124611657439,-0.0005084505144515861,1.2449811666666666,-0.1048546253532252
2019-05-30,69258.0,11,382.0,13.07,75080.87,5822.869999999995,0.9224453579187348,0.07755464208126511,0.005113865845628007,1.2513478333333332,-0.10027697199494734
2019-05-31,69259.0,11,1.0,13.72,75081.87,5822.869999999995,0.9224463908530782,0.07755360914692183,1.3318971929798806e-05,1.2513645,-0.10026498860919253
2019-06-03,69103.0,11,-156.0,13.41,74925.87,5822.869999999995,0.9222849197480123,0.07771508025198767,-0.0020777319478058054,1.2487644999999998,-0.10213439678691871
2019-06-04,68899.0,11,-204.0,13.92,74721.87,5822.869999999995,0.9220727479116891,0.0779272520883109,-0.0027226911078910288,1.2453645,-0.10457900748086812
2019-06-05,68023.0,11,-876.0,13.61,73845.87,5822.869999999995,0.9211483323305691,0.07885166766943089,-0.011723475335935762,1.2307644999999998,-0.11507645340194539
2019-06-06,66999.0,11,-1024.0,12.82,72821.87,5822.869999999995,0.92003954306584,0.07996045693415997,-0.013866719966871499,1.2136978333333333,-0.12734744041471135
2019-06-10,68144.0,11,1145.0,12.61,73966.87,5822.869999999995,0.9212773232124059,0.07872267678759418,0.015723298509088046,1.2327811666666666,-0.11362646372563223
2019-06-11,70770.0,11,2626.0,13.23,76592.87,5822.869999999995,0.9239763440121777,0.0760236559878223,0.03550238099841185,1.2765478333333333,-0.08215809273390995
2019-06-12,69743.0,11,-1027.0,12.65,75565.87,5822.869999999995,0.9229431223381668,0.07705687766183325,-0.013408558786216052,1.2594311666666667,-0.0944650299039399
2019-06-13,69700.0,11,-43.0,12.83,75522.87,5822.869999999995,0.9228992489294965,0.07710075107050349,-0.0005690399647354516,1.2587145,-0.09498031549139008
2019-06-14,69031.0,11,-669.0,12.59,74853.87,5822.869999999995,0.9222101676239318,0.07778983237606814,-0.00885824386705647,1.2475645,-0.10299720056125383
2019-06-17,69231.0,11,200.0,12.46,75053.87,5822.869999999995,0.9224174582869611,0.07758254171303886,0.0026718725431296164,1.2508978333333332,-0.100600523410323
2019-06-18,69642.0,11,411.0,12.99,75464.87,5822.869999999995,0.9228399916411438,0.07716000835885618,0.005476066723807849,1.2577478333333332,-0.09567535186516007
2019-06-19,70257.0,11,615.0,12.49,76079.87,5822.869999999995,0.9234637230584122,0.07653627694158778,0.008149487304490055,1.2679978333333333,-0.08830556962604763
2019-06-20,71155.0,11,898.0,11.94,76977.87,5822.869999999995,0.9243565715705047,0.07564342842949533,0.011803385047845172,1.2829644999999998,-0.0775444892183681
2019-06-21,70989.0,11,-151.25,11.52,76823.67,5834.669999999998,0.9240511420503603,0.07594885794963972,-0.002003173119755064,1.2803944999999999,-0.07939232730173573
2019-06-24,70999.0,11,10.0,11.72,76833.67,5834.669999999998,0.924061026890945,0.0759389731090549,0.00013016821508271548,1.2805611666666665,-0.07927249344418918
2019-06-25,69827.0,11,-1172.0,11.41,75661.67,5834.669999999998,0.9228847314631041,0.07711526853689588,-0.015253729256978099,1.2610278333333333,-0.09331702154864396
2019-06-26,70037.0,11,210.0,11.3,75871.67,5834.669999999998,0.9230981735343377,0.07690182646566232,0.0027755136781939527,1.2645278333333334,-0.09080051054016658
2019-06-27,70506.0,11,469.0,11.33,76340.67,5834.669999999998,0.9235706210071251,0.07642937899287494,0.006181490403466716,1.2723445,-0.08518030262123377
2019-06-28,70584.0,11,186.0,11.35,76505.07,5921.070000000007,0.9226055214379909,0.07739447856200911,0.0021535048094287745,1.2750845000000002,-0.0832102340031684
2019-07-01,73626.0,11,3042.0,11.47,79547.07,5921.070000000007,0.9255652030929611,0.0744347969070389,0.03976207067061055,1.3257845000000001,-0.04675677453751004
2019-07-02,73232.0,11,-394.0,11.87,79153.07,5921.070000000007,0.925194689226836,0.07480531077316403,-0.004953042267930141,1.3192178333333335,-0.05147822852484374
2019-07-03,67533.0,10,5.0,9.27,78412.15,10879.149999999994,0.8612568332841276,0.13874316671587242,-0.009360597131608528,1.3068691666666665,-0.06035695869818247
2019-07-04,67358.0,10,-175.0,9.29,78237.15,10879.149999999994,0.8609464940888057,0.1390535059111943,-0.002231796985543655,1.3039524999999998,-0.06245405120524705
2019-07-05,67245.0,10,-113.0,9.28,78124.15,10879.149999999994,0.8607453649095703,0.1392546350904297,-0.0014443266402214272,1.3020691666666666,-0.06380817379552284
2019-07-08,65576.0,10,-1669.0,9.27,76455.15,10879.149999999994,0.857705465230269,0.14229453476973095,-0.021363432434144847,1.2742525,-0.08380844462004089
2019-07-09,65554.0,10,-22.0,9.24,76433.15,10879.149999999994,0.8576645081355407,0.14233549186445926,-0.0002877504000711184,1.2738858333333332,-0.08407207910664338
2019-07-10,65076.0,10,-478.0,9.2,75955.15,10879.149999999994,0.856768764198346,0.14323123580165395,-0.006253830962089091,1.2659191666666665,-0.08980013749736815
2019-07-11,65273.0,10,197.0,9.16,76152.15,10879.149999999994,0.8571392928499064,0.14286070715009352,0.0025936358495770584,1.2692025,-0.08743941050370119
2019-07-12,66050.0,10,777.0,9.13,76929.15,10879.149999999994,0.858582214934131,0.141417785065869,0.010203257557403145,1.2821524999999998,-0.07812831977233492
2019-07-15,66797.0,10,747.0,9.16,77676.15,10879.149999999994,0.8599422087732207,0.14005779122677933,0.009710233377074884,1.2946024999999999,-0.06917673061360807
2019-07-16,67052.0,10,255.0,9.42,77931.15,10879.149999999994,0.8604004945390901,0.13959950546091,0.003282860955389877,1.2988525,-0.06612096724617111
2019-07-17,67176.0,10,253.25,9.38,78158.55,10982.550000000003,0.8594837033184469,0.1405162966815531,0.0029179602764748402,1.3026425000000001,-0.06339594532556259
2019-07-18,66533.0,10,-643.0,9.49,77515.55,10982.550000000003,0.8583181052059877,0.14168189479401233,-0.008226867054212272,1.2919258333333334,-0.07110126236580538
2019-07-19,66548.0,10,142.79,9.57,77632.78,11084.779999999999,0.8572152124398997,0.14278478756010024,0.0015123417172424602,1.2938796666666665,-0.06969645005378744
2019-07-22,65911.0,10,-637.0,9.57,76995.78,11084.779999999999,0.856033928093202,0.143966071906798,-0.008205296783137195,1.283263,-0.07732986677950204
2019-07-23,66280.0,10,369.0,9.55,77364.78,11084.779999999999,0.8567205904288747,0.14327940957112525,0.004792470444484165,1.289413,-0.07290799743603471
2019-07-24,67034.0,10,754.0,9.72,78118.78,11084.779999999999,0.8581035187697504,0.14189648123024962,0.009746036891722598,1.3019796666666668,-0.0638725245770253
2019-07-25,67313.0,10,279.0,9.6,78397.78,11084.779999999999,0.858608496312013,0.14139150368798706,0.0035714843472978153,1.3066296666666666,-0.060529159951476785
2019-07-26,68035.0,10,722.0,9.78,79119.78,11084.779999999999,0.8598987509823713,0.14010124901762872,0.00920944445110572,1.318663,-0.05187715543661642
2019-07-29,67290.0,10,-745.0,9.4,78374.78,11084.779999999999,0.8585670033140763,0.1414329966859237,-0.009416103027586775,1.3062463333333334,-0.060804777823833756
2019-07-30,67832.0,10,542.0,9.37,78916.78,11084.779999999999,0.8595383643377239,0.14046163566227612,0.006915489906319294,1.3152796666666666,-0.05430978274481124
2019-07-31,66711.0,10,-807.4,9.49,78046.66,11335.660000000003,0.8547579102039728,0.14524208979602718,-0.011025791979855204,1.3007776666666668,-0.06473676635765091
2019-08-01,66426.0,10,-285.0,9.46,77761.66,11335.660000000003,0.8542255913775503,0.14577440862244972,-0.0036516617110841088,1.2960276666666668,-0.0681520312977274
2019-08-02,65131.0,10,-1295.0,9.34,76466.66,11335.660000000003,0.8517568310162886,0.14824316898371137,-0.016653451070874792,1.2744443333333333,-0.08367051585000485
2019-08-05,63350.0,10,-1499.12,9.11,74911.17,11561.169999999998,0.8456682761729659,0.15433172382703406,-0.02034206803331029,1.2485195,-0.10231055255751209
2019-08-06,62315.0,10,-1035.0,9.18,73876.17,11561.169999999998,0.8435060994634671,0.15649390053653295,-0.013816364101641998,1.2312695,-0.1147133568135793
2019-08-07,62016.0,10,-299.0,9.23,73577.17,11561.169999999998,0.8428701457259093,0.1571298542740907,-0.00404731322698515,1.2262861666666667,-0.11829638915422092
2019-08-08,62738.0,10,722.0,9.13,74299.17,11561.169999999998,0.8443970504650321,0.15560294953496787,0.009812826451465861,1.2383195,-0.10964438463936044
2019-08-09,62354.0,10,-384.0,9.12,73915.17,11561.169999999998,0.8435886706341879,0.15641132936581217,-0.005168294612174051,1.2319195,-0.1142460047691477
2019-08-12,63219.0,10,865.0,9.17,74780.17,11561.169999999998,0.8453979176565124,0.15460208234348757,0.011702604485655632,1.2463361666666666,-0.1038803760913718
2019-08-13,62297.0,10,-922.0,9.18,73858.17,11561.169999999998,0.8434679602811713,0.15653203971882865,-0.012329471837253081,1.2309695,-0.114929057757163
2019-08-14,62455.0,10,158.0,9.59,74016.17,11561.169999999998,0.8438021043239606,0.15619789567603942,0.0021392352396492065,1.2336028333333333,-0.11303568280792764
2019-08-15,62534.0,10,199.0,9.74,74191.17,11657.169999999998,0.8428765849089589,0.15712341509104114,0.002364348222827495,1.2365195,-0.11093859030086317
2019-08-16,62339.0,10,-195.0,9.68,73996.17,11657.169999999998,0.8424625220467492,0.1575374779532508,-0.0026283451251678525,1.2332695,-0.11327535052302073
2019-08-19,63661.0,10,1322.0,9.73,75318.17,11657.169999999998,0.845227652238497,0.15477234776150295,0.01786578954018836,1.2553028333333334,-0.09743331455536774
2019-08-20,63751.0,10,90.0,9.52,75408.17,11657.169999999998,0.8454123737520749,0.1545876262479251,0.0011949307849619117,1.2568028333333332,-0.09635480983744893
2019-08-21,63161.0,10,-590.0,9.49,74818.17,11657.169999999998,0.8441933289734299,0.15580667102657014,-0.007824085904750144,1.2469695,-0.1034250074326949
2019-08-22,63212.0,10,51.0,9.54,74869.17,11657.169999999998,0.8442994626493121,0.15570053735068784,0.0006816525985600119,1.2478195,-0.10281385475920746
2019-08-23,63571.0,10,359.0,9.38,75228.17,11657.169999999998,0.8450424887379289,0.15495751126207108,0.004795031118950632,1.2538028333333333,-0.09851181927328667
2019-08-26,62590.0,10,-981.0,9.28,74247.17,11657.169999999998,0.8429950932809964,0.15700490671900355,-0.013040327845273869,1.2374528333333332,-0.11026752069860257
2019-08-27,63495.0,10,905.0,9.28,75152.17,11657.169999999998,0.8448857830718661,0.15511421692813393,0.01218901676656503,1.2525361666666666,-0.09942255659064048
2019-08-28,63414.0,10,-81.0,9.15,75071.17,11657.169999999998,0.8447184185353712,0.1552815814646288,-0.0010778131888939946,1.2511861666666666,-0.10039321083676744
2019-08-29,63424.0,10,10.0,9.45,75081.17,11657.169999999998,0.8447391003629805,0.1552608996370195,0.00013320692883822538,1.2513528333333332,-0.1002733769792209
2019-08-30,62969.0,10,-455.0,9.35,74626.17,11657.169999999998,0.8437924658333665,0.1562075341666335,-0.006060108013766996,1.2437695,-0.10572581749758858
2019-09-02,64343.0,10,1374.0,9.51,76000.17,11657.169999999998,0.8466165273051363,0.1533834726948637,0.018411771634535112,1.2666695,-0.08926064547069357
2019-09-03,64573.0,10,230.0,9.52,76230.17,11657.169999999998,0.8470793125608929,0.15292068743910708,0.00302630902009815,1.2705028333333332,-0.08650446674712309
2019-09-04,65575.0,10,1002.0,9.33,77232.17,11657.169999999998,0.8490632854159089,0.15093671458409105,0.013144402013008705,1.2872028333333334,-0.07449711422095928
2019-09-05,66561.0,10,986.0,9.33,78218.17,11657.169999999998,0.85096595842117,0.14903404157883007,0.012766700715517887,1.3036361666666667,-0.06268149586687022
2019-09-06,67054.0,10,493.0,9.37,78711.17,11657.169999999998,0.8518994191040484,0.1481005808959516,0.006302883332606646,1.3118528333333332,-0.05677368668982574
2019-09-09,67814.0,10,760.0,9.38,79471.17,11657.169999999998,0.853315737015071,0.14668426298492898,0.009655554605528138,1.3245195,-0.04766631351628836
2019-09-10,67817.0,10,3.0,9.46,79474.17,11657.169999999998,0.8533212740692983,0.14667872593070175,3.774953860635755e-05,1.3245695,-0.047630363359024486
2019-09-11,68231.0,10,414.0,9.88,79888.17,11657.169999999998,0.854081399035677,0.145918600964323,0.0052092396812699615,1.3314694999999999,-0.04266924165659758
2019-09-12,68546.0,10,315.0,9.74,80203.17,11657.169999999998,0.8546544980703381,0.14534550192966186,0.00394301183767265,1.3367195,-0.038894475143881335
2019-09-16,68303.0,10,-243.0,9.69,79960.17,11657.169999999998,0.8542127911934154,0.14578720880658455,-0.0030298054303838917,1.3326695,-0.04180643788226246
2019-09-17,67227.0,10,-1076.0,9.85,78884.17,11657.169999999998,0.8522242168485769,0.14777578315142315,-0.013456699754390233,1.3147361666666666,-0.05470056095427056
2019-09-18,67260.0,10,33.0,9.74,78917.17,11657.169999999998,0.8522860107629303,0.1477139892370697,0.0004183348826514166,1.3152861666666666,-0.05430510922436693
